collection_name,id_list,title_list,return_sum,return_mean
blacula collection,"[30566, 42466]","['blacula', 'scream blacula scream']",25.072061836104044,12.536030918052022
blade collection,"[36647, 36586, 36648, 36647, 36586]","['blade', 'blade ii', 'blade: trinity', 'blade', 'blade ii']",13.554650884330485,2.710930176866097
blade runner collection,"[78, 78]","['blade runner', 'blade runner']",2.367115571428571,1.1835577857142856
blair witch collection,"[2667, 11531, 351211]","['the blair witch project', 'book of shadows: blair witch 2', 'blair witch']",70.39204056732899,23.464013522442997
bleach (collection),"[17165, 17101, 17165, 17101]","['bleach the movie: fade to black', 'bleach: the diamonddust rebellion', 'bleach the movie: fade to black', 'bleach: the diamonddust rebellion']",10.613459030293871,2.653364757573468
blondie collection,"[3966, 3937, 3936, 3938, 3941]","['blondie knows best', 'blondie on a budget', 'blondie has servant trouble', 'blondie plays cupid', 'blondie goes latin']",13.266823787867338,2.653364757573468
blood island (hammer series),[28670],['the secret of blood island'],2.653364757573468,2.653364757573468
bloodfight,[41289],['bloodfight'],2.653364757573468,2.653364757573468
bloodfist collection,[42552],['bloodfist'],2.653364757573468,2.653364757573468
bloodrayne collection,"[168705, 12685, 17456]","['bloodrayne', 'bloodrayne: the third reich', 'bloodrayne: deliverance']",2.3380865078530575,0.7793621692843525
bloodsport collection,"[25087, 11690, 36692, 36693]","['bloodsport ii', 'bloodsport', 'bloodsport iii', 'bloodsport: the dark kumite']",15.830840272720403,3.9577100681801007
blue collar comedy tour collection,"[23626, 31341]","['blue collar comedy tour: the movie', 'blue collar comedy tour: one for the road']",5.306729515146936,2.653364757573468
blue crush collection,"[9266, 58443]","['blue crush', 'blue crush 2']",3.675042665609327,1.8375213328046636
bon cop bad cop collection,"[15049, 417489]","['bon cop bad cop', 'bon cop bad cop 2']",4.237277257573468,2.118638628786734
born free trilogy,"[15347, 53031]","['born free', 'living free']",5.306729515146936,2.653364757573468
born to race collection,"[74523, 213927]","['born to race', 'born to race: fast track']",5.306729515146936,2.653364757573468
borsalino collection,"[25251, 60181]","['borsalino', 'blood on the streets']",5.306729515146936,2.653364757573468
boston blackie series,[86416],['the chance of a lifetime'],2.653364757573468,2.653364757573468
boys love collection,"[73517, 79909, 73517, 79909]","['boys love', 'boys love gekijouban', 'boys love', 'boys love gekijouban']",10.613459030293871,2.653364757573468
brancaleone collection,"[23832, 49321]","['for love and gold', 'brancaleone alle crociate']",2.9644561250272217,1.4822280625136108
break blade collection,"[55426, 55431, 55430, 55435, 55437, 55438, 55426, 55431, 55430, 55435, 55437, 55438]","['broken blade: book one - the time of awakening', ""broken blade: book three - the mark of the assassin's dagger"", 'broken blade: book two - the split path', 'broken blade: book four - the earth of calamity', 'broken blade: book five - the horizon between life and death', 'broken blade: book six - enclave of lamentations', 'broken blade: book one - the time of awakening', ""broken blade: book three - the mark of the assassin's dagger"", 'broken blade: book two - the split path', 'broken blade: book four - the earth of calamity', 'broken blade: book five - the horizon between life and death', 'broken blade: book six - enclave of lamentations']",31.840377090881613,2.653364757573468
breakin' collection,"[17464, 15259]","[""breakin' 2: electric boogaloo"", ""breakin'""]",5.306729515146936,2.653364757573468
brice collection,"[17350, 375798]","['the brice man', 'brice 3']",5.306729515146936,2.653364757573468
bridget jones collection,"[634, 9801, 95610, 9801]","[""bridget jones's diary"", 'bridget jones: the edge of reason', ""bridget jones's baby"", 'bridget jones: the edge of reason']",18.94109602857143,4.735274007142857
bring it on collection,"[1588, 12540, 11211, 21474, 15261]","['bring it on', 'bring it on again', 'bring it on: all or nothing', 'bring it on: fight to the finish', 'bring it on: in it to win it']",13.843813637436728,2.7687627274873456
brooklyn cigar store collection,"[5894, 10149]","['blue in the face', 'smoke']",1.8302757142857142,0.9151378571428571
brother bear collection,"[10009, 10010]","['brother bear', 'brother bear 2']",2.7654582429661207,1.3827291214830604
brother collection,"[20992, 20993, 20992, 20993]","['brother', 'brother 2', 'brother', 'brother 2']",20.252527567500653,5.063131891875163
bulldog drummond (richard johnson) collection,"[5056, 26181]","['deadlier than the male', 'some girls do']",5.306729515146936,2.653364757573468
bullit & riper collection,"[20106, 139374]","['mais qui a tué pamela rose ?', 'bullit & ripper']",3.8988479286029443,1.9494239643014721
bummer collection,"[62276, 61139, 62276, 61139]","['bummer', 'bummer 2', 'bummer', 'bummer 2']",9.878158086575507,2.4695395216438767
burnout collection,"[284279, 417503]","['burnout', 'burnout 2']",5.45570189238979,2.727850946194895
burnt by the sun trilogy,"[50797, 38318, 50797, 38318]","['burnt by the sun', 'burnt by the sun 2: intercession', 'burnt by the sun', 'burnt by the sun 2: intercession']",2.2765433884408157,0.5691358471102039
c.h.u.d. collection,"[23730, 53150]","['c.h.u.d.', 'c.h.u.d. ii: bud the chud']",5.383362357573468,2.691681178786734
caballeros collection,"[15947, 14906]","['the three caballeros', 'saludos amigos']",5.306729515146936,2.653364757573468
cabin by the lake collection,[30780],['cabin by the lake'],2.653364757573468,2.653364757573468
caddyshack collection,"[11977, 18509]","['caddyshack', 'caddyshack ii']",9.294422090906801,4.647211045453401
calcutta trilogy,"[45940, 42498, 45940, 42498]","['company limited', 'the adversary', 'company limited', 'the adversary']",10.613459030293871,2.653364757573468
camp rock collection,"[13655, 44244]","['camp rock', 'camp rock 2: the final jam']",5.306729515146936,2.653364757573468
caméra café,[18825],['espace détente'],2.653364757573468,2.653364757573468
candyman collection,"[10824, 9529, 12485]","['candyman: farewell to the flesh', 'candyman', 'candyman: day of the dead']",10.251910982751506,3.4173036609171685
cannonball run collection,"[11286, 11950, 12236, 11286]","['the cannonball run', 'cannonball run ii', 'speed zone', 'the cannonball run']",15.394755628707527,3.8486889071768817
caprinos eventyrlige verden,[18901],['the pinchcliffe grand prix'],2.653364757573468,2.653364757573468
caprona collection,"[26398, 27591, 27085, 43716]","[""at the earth's core"", 'the people that time forgot', 'the land that time forgot', 'the land unknown']",15.432993298897262,3.8582483247243156
captain america 1979 classic collection,"[197467, 197481]","['captain america', 'captain america ii: death too soon']",5.306729515146936,2.653364757573468
captain america collection,"[1771, 100402, 271110, 271110]","['captain america: the first avenger', 'captain america: the winter soldier', 'captain america: civil war', 'captain america: civil war']",16.07787216420168,4.01946804105042
captain harlock collection,"[42137, 192577, 42137, 192577]","['space pirate captain harlock: arcadia of my youth', 'space pirate captain harlock', 'space pirate captain harlock: arcadia of my youth', 'space pirate captain harlock']",6.449216315146936,1.612304078786734
cardcaptor sakura collection,"[31347, 26945, 31347, 26945]","['cardcaptor sakura: the sealed card', 'cardcaptor sakura: the movie', 'cardcaptor sakura: the sealed card', 'cardcaptor sakura: the movie']",10.613459030293871,2.653364757573468
care bears collection,"[11243, 19975, 33838]","['the care bears movie', 'care bears movie ii: a new generation', 'the care bears adventure in wonderland']",5.924069163701139,1.9746897212337131
carmina - colección,"[107916, 241968]","['carmina or blow up', 'carmina and amen']",5.306729515146936,2.653364757573468
carnosaur collection,"[39283, 65460, 55667]","['carnosaur', 'carnosaur 2', 'carnosaur 3: primal species']",7.060708515146936,2.3535695050489784
carrie collection,"[7340, 7341]","['carrie', 'the rage: carrie 2']",19.623620873015874,9.811810436507937
cars collection,"[920, 49013, 260514, 920, 49013]","['cars', 'cars 2', 'cars 3', 'cars', 'cars 2']",15.299214864285714,3.059842972857143
casper collection,"[8839, 39345, 5833, 39346, 5833]","['casper', 'casper meets wendy', ""casper's haunted christmas"", 'casper: a spirited beginning', ""casper's haunted christmas""]",16.37202291029387,3.274404582058774
cat people collection,"[25508, 28436, 25508]","['cat people', 'the curse of the cat people', 'cat people']",4.5470446611139685,1.5156815537046562
cat run collection,"[57353, 273621]","['cat run', 'cat run 2']",3.101738699144079,1.5508693495720396
cat stevens y hutch bessy trilogy,"[11874, 41608, 12529]","['ace high', ""god forgives... i don't!"", 'boot hill']",7.960094272720403,2.653364757573468
cats & dogs collection,"[10992, 39691, 10992, 39691]","['cats & dogs', 'cats & dogs 2 : the revenge of kitty galore', 'cats & dogs', 'cats & dogs 2 : the revenge of kitty galore']",5.759181833333333,1.4397954583333332
center stage collection,"[10560, 16346, 402543]","['center stage', 'center stage : turn it up', 'center stage: on pointe']",6.2623364595913795,2.0874454865304597
cetto la qualunque - collezione,"[161545, 56339]","['tutto tutto niente niente', 'qualunquemente']",4.253364757573468,2.126682378786734
chaar sahibzaade collection,"[303457, 303457]","['chaar sahibzaade', 'chaar sahibzaade']",5.306729515146936,2.653364757573468
charlie chan (roland winters) collection,"[90956, 90955, 55603]","['the feathered serpent', 'the sky dragon', 'the golden eye']",7.960094272720403,2.653364757573468
charlie chan (sidney toler) collection,"[38464, 38467, 38462, 29328, 38457, 33388, 33389, 33392, 38458, 33394, 38461, 38463, 38456, 38470, 38471, 38460, 38459, 38468, 38465, 38469, 38472]","['black magic', 'the scarlet clue', 'charlie chan in the secret service', 'castle in the desert', 'charlie chan at the wax museum', 'charlie chan at treasure island', 'city in darkness', 'charlie chan in honolulu', 'charlie chan in panama', 'charlie chan in reno', 'charlie chan in rio', 'the chinese cat', ""charlie chan's murder cruise"", 'dangerous money', 'dark alibi', 'dead men tell', 'murder over new york', 'the jade mask', 'the shanghai cobra', 'shadows over chinatown', 'the trap']",55.72065990904282,2.653364757573468
charlie chan (warner oland) collection,"[33395, 33390, 33391, 38453, 38455, 33386, 25148, 28044, 33387, 33393, 38454, 267333, 267336, 413669, 33708]","['charlie chan in shanghai', 'charlie chan in egypt', 'charlie chan in london', 'the black camel', 'charlie chan at monte carlo', 'charlie chan at the circus', 'charlie chan at the olympics', 'charlie chan at the opera', 'charlie chan at the race track', 'charlie chan in paris', 'charlie chan on broadway', ""charlie chan's chance"", ""charlie chan's courage"", ""charlie chan's greatest case"", ""charlie chan's secret""]",39.800471363602014,2.653364757573468
charlie's angels collection,"[4327, 9471, 4327, 9471]","[""charlie's angels"", ""charlie's angels: full throttle"", ""charlie's angels"", ""charlie's angels: full throttle""]",10.061021357971015,2.5152553394927537
charlotte's web collection,"[15171, 21250]","[""charlotte's web"", ""charlotte's web 2: wilbur's great adventure""]",5.306729515146936,2.653364757573468
che collection,"[8881, 8880]","['che: part one', 'che: part two']",0.6538786647904751,0.32693933239523754
cheaper by the dozen collection,"[11007, 9641]","['cheaper by the dozen', 'cheaper by the dozen 2']",6.908333325,3.4541666625
cheech & chong collection,"[11455, 20075, 20197, 13612, 14774, 12695, 31609]","['up in smoke', 'nice dreams', 'things are tough all over', ""cheech & chong's next movie"", ""cheech & chong's the corsican brothers"", 'still smokin', 'cheech & chong get out of my room']",36.35190947981963,5.193129925688519
child's play collection,"[10585, 11186, 11187, 11932, 11249, 167032, 11187]","[""child's play"", ""child's play 2"", ""child's play 3"", 'bride of chucky', 'seed of chucky', 'curse of chucky', ""child's play 3""]",17.162786066827415,2.4518265809753452
children of the corn collection,"[25750, 10823, 25748, 25749, 25754, 25752, 25751, 70575, 25753]","['children of the corn iv: the gathering', 'children of the corn', 'children of the corn ii: the final sacrifice', 'children of the corn iii: urban harvest', 'children of the corn', ""children of the corn 666: isaac's return"", 'children of the corn v: fields of terror', 'children of the corn: genesis', 'children of the corn: revelation']",45.498180656743514,5.055353406304835
chili palmer collection,"[8012, 4551, 4551]","['get shorty', 'be cool', 'be cool']",7.398450637143302,2.4661502123811005
china o'brien collection,[13293],"[""china o'brien""]",2.653364757573468,2.653364757573468
chinese boxer collection,"[62762, 62762]","['the chinese boxer', 'the chinese boxer']",5.306729515146936,2.653364757573468
cinderella collection,"[11224, 14128, 16119]","['cinderella', 'cinderella ii: dreams come true', 'cinderella iii: a twist in time']",94.53662965457157,31.51220988485719
cinderella story collection,"[11247, 15157, 74018, 407655, 11247]","['a cinderella story', 'another cinderella story', 'a cinderella story: once upon a song', 'a cinderella story: if the shoe fits', 'a cinderella story']",14.924168591421045,2.984833718284209
circuitry man collection,"[30656, 30655]","['circuitry man ii: plughead rewired', 'circuitry man']",5.306729515146936,2.653364757573468
